customerID,DeviceProtection_No internet service,OnlineBackup_No internet service,OnlineSecurity_No internet service,InternetService_No,InternetService_Fiber optic,TechSupport_No,OnlineSecurity_No,PaymentMethod_Electronic check,Contract_Two year,Contract_Month-to-month,churn,MonthlyCharges,tenure
6617-WLBQC,0,0,0,0,1,1,0,0,0,0,0,81.85,23
2599-CIPQE,0,0,0,0,1,0,0,0,1,0,0,109.3,71
3247-ZVOUO,0,0,0,0,1,1,1,1,0,1,1,85.55,10
0254-FNMCI,0,0,0,0,1,0,0,1,1,0,0,109.9,72
6101-IMRMM,0,0,0,0,1,1,1,0,0,1,1,94.5,6
8118-TJAFG,0,0,0,0,1,0,1,1,0,1,0,101.5,9
5429-LWCMV,0,0,0,0,1,1,1,1,0,1,0,89.15,12
3955-JBZZM,0,0,0,0,1,1,1,1,0,1,0,78.8,20
1268-ASBGA,0,0,0,0,1,1,1,0,0,1,1,85.35,16
8943-URTMR,0,0,0,0,1,1,1,0,0,1,1,79.65,2
4713-LZDRV,0,0,0,0,1,1,1,1,0,1,1,79.6,2
9909-IDLEK,0,0,0,0,1,0,1,0,0,1,0,96.8,20
4325-NFSKC,0,0,0,0,1,1,0,1,0,1,1,90.6,19
9927-DSWDF,0,0,0,0,1,0,0,1,0,1,0,104.6,22
9500-LTVBP,0,0,0,0,1,0,1,0,0,1,0,80.05,35
1360-JYXKQ,0,0,0,0,1,0,1,1,0,0,0,99.1,54
7762-URZQH,0,0,0,0,1,1,0,0,1,0,1,106.05,66
0899-WZRSD,0,0,0,0,1,0,0,0,0,1,0,105.35,56
4828-FAZPK,0,0,0,0,1,1,1,0,0,1,0,79.95,16
3262-EIDHV,0,0,0,0,0,0,0,0,1,0,0,84.7,72
7354-OIJLX,0,0,0,0,1,1,1,1,0,1,0,75.85,9
6907-NZZIJ,0,0,0,0,1,1,1,1,0,1,1,99.15,36
4135-FRWKJ,0,0,0,0,0,0,0,1,0,0,0,76.25,55
3744-ZRRDZ,0,0,0,0,1,1,1,1,0,1,1,82.35,21
1602-IJQQE,0,0,0,0,1,1,1,1,0,1,1,75.35,4
4628-WQCQQ,0,0,0,0,1,1,1,1,0,0,1,85.15,35
1746-TGTWV,0,0,0,0,1,1,1,0,0,1,0,75.35,1
5995-SNNEW,0,0,0,0,1,1,1,1,0,1,0,104.45,23
4879-GZLFH,0,0,0,0,1,1,1,1,0,1,0,92.15,42
1644-IRKSF,0,0,0,0,1,1,1,1,0,0,1,93.8,33
9402-ROUMJ,0,0,0,0,1,0,0,0,0,0,0,100.25,67
2507-QZPQS,0,0,0,0,1,0,1,1,0,1,0,95.7,15
7159-NOKYQ,0,0,0,0,1,1,1,1,1,0,0,93.15,67
6502-HCJTI,0,0,0,0,1,1,0,0,0,1,1,94.7,7
6266-QHOJZ,0,0,0,0,1,0,0,1,0,0,0,89.85,65
0363-SVHYR,0,0,0,0,0,0,0,0,1,0,0,86.85,71
8547-NSBBO,0,0,0,0,1,0,0,0,0,1,0,96.75,35
8258-GSTJK,0,0,0,0,1,1,1,1,0,1,1,77.0,3
9940-RHLFB,0,0,0,0,1,1,1,1,0,1,1,75.3,1
6591-QGOYB,0,0,0,0,1,0,0,0,0,1,0,106.65,17
9070-BCKQP,0,0,0,0,1,0,0,0,1,0,0,110.15,72
6421-SZVEM,0,0,0,0,1,1,0,0,0,0,0,82.85,28
2995-UPRYS,0,0,0,0,1,0,1,0,0,0,1,99.2,40
6686-YPGHK,0,0,0,0,1,1,0,0,0,1,1,85.5,47
9258-CNWAC,0,0,0,0,1,0,0,0,1,0,0,113.65,71
5371-VYLSX,0,0,0,0,1,1,0,1,0,1,0,83.4,50
7621-VPNET,0,0,0,0,1,0,1,0,0,1,0,85.9,42
6034-YMTOB,0,0,0,0,1,0,1,0,0,1,0,75.65,5
8020-BWHYL,0,0,0,0,1,1,1,0,0,1,1,75.3,15
2982-VPSGI,0,0,0,0,1,1,1,1,0,1,1,94.0,11
4188-FRABG,0,0,0,0,1,0,0,1,0,1,0,103.05,57
8199-ZLLSA,0,0,0,0,1,0,0,0,0,0,1,118.35,67
4128-ETESU,0,0,0,0,1,1,1,1,0,1,0,99.7,47
0620-DLSLK,0,0,0,0,1,1,1,0,0,1,0,81.9,13
5980-NOPLP,0,0,0,0,1,1,1,1,0,1,1,96.1,44
6892-XPFPU,0,0,0,0,1,1,1,1,0,1,1,104.25,24
8010-EZLOU,0,0,0,0,1,1,1,1,0,1,1,80.2,15
8016-NCFVO,0,0,0,0,1,0,0,1,0,1,0,116.5,55
4119-ZYPZY,0,0,0,0,1,0,1,1,1,0,0,106.8,71
7577-SWIFR,0,0,0,0,1,1,1,1,0,1,0,89.25,1
6408-OTUBZ,0,0,0,0,1,0,0,0,0,0,0,104.55,66
5204-HMGYF,0,0,0,0,0,0,0,0,0,0,0,87.2,49
3797-FKOGQ,0,0,0,0,1,1,1,1,0,1,0,86.2,11
6196-HBOBZ,0,0,0,0,1,1,0,1,1,0,0,99.35,65
5439-WIKXB,0,0,0,0,1,1,1,1,0,1,0,94.55,41
9874-QLCLH,0,0,0,0,1,1,0,1,0,1,1,104.2,17
8294-UIMBA,0,0,0,0,1,0,1,0,0,0,0,94.4,30
5928-QLDHB,0,0,0,0,1,1,1,1,0,1,0,76.25,9
2252-JHJGE,0,0,0,0,1,1,0,1,0,0,0,104.0,61
6000-APYLU,0,0,0,0,1,1,1,1,0,1,1,80.8,9
0947-IDHRQ,0,0,0,0,1,1,1,0,0,1,1,80.3,7
3672-YITQD,0,0,0,0,1,1,1,1,0,1,1,84.1,36
4350-ZTLPI,0,0,0,0,1,0,1,0,0,0,0,108.95,53
5727-MYATE,0,0,0,0,0,0,0,0,1,0,0,90.8,72
8988-ECPJR,0,0,0,0,1,1,1,0,0,1,1,79.6,34
7570-WELNY,0,0,0,0,1,1,0,0,1,0,0,84.7,68
2080-CAZNM,0,0,0,0,1,1,1,1,0,1,0,104.4,41
1028-FFNJK,0,0,0,0,1,0,1,1,0,1,0,101.5,30
3001-UNBTL,0,0,0,0,1,1,1,1,0,1,0,103.95,29
5982-PSMKW,0,0,0,0,0,0,0,0,1,0,0,91.1,23
1902-XBTFB,0,0,0,0,1,1,1,1,0,1,1,89.4,22
1676-MQAOA,0,0,0,0,0,0,0,0,1,0,0,75.1,72
0786-IVLAW,0,0,0,0,1,1,1,0,0,0,0,108.1,66
7566-DSRLQ,0,0,0,0,1,0,1,1,1,0,0,110.15,72
0643-OKLRP,0,0,0,0,1,1,0,1,0,1,1,80.35,47
7245-JMTTQ,0,0,0,0,1,0,1,1,0,0,0,111.5,51
6050-IJRHS,0,0,0,0,1,1,1,1,0,0,0,106.5,70
8591-TKMZH,0,0,0,0,1,0,0,0,1,0,0,111.1,59
0365-TRTPY,0,0,0,0,1,1,0,0,0,1,0,91.2,37
1841-YSJGV,0,0,0,0,1,0,0,0,1,0,0,109.95,72
8382-SHQEH,0,0,0,0,1,1,1,1,0,1,1,84.9,8
7668-XCFYV,0,0,0,0,1,1,1,1,0,1,0,92.55,17
5336-UFNZP,0,0,0,0,1,1,1,1,0,0,0,107.45,65
9233-PSYHO,0,0,0,0,1,1,1,0,0,0,0,100.15,45
5376-PCKNB,0,0,0,0,1,1,1,0,0,0,0,104.45,72
4060-LDNLU,0,0,0,0,1,1,1,1,0,1,0,96.2,7
8327-LZKAS,0,0,0,0,1,0,1,1,0,0,1,107.55,43
5887-IKKYO,0,0,0,0,1,0,1,0,1,0,0,94.35,58
1075-BGWOH,0,0,0,0,1,1,1,1,0,1,1,98.75,16
0302-JOIVN,0,0,0,0,1,1,1,1,0,1,1,101.15,8
3858-XHYJO,0,0,0,0,1,1,0,0,0,0,0,105.75,40
4299-SIMNS,0,0,0,0,1,1,0,1,0,1,0,81.15,9
7025-IWFHT,0,0,0,0,1,0,1,1,0,0,0,89.55,41
2056-EVGZL,0,0,0,0,1,0,1,0,0,0,0,105.75,68
8777-MBMTS,0,0,0,0,1,0,1,0,1,0,0,105.85,65
5366-IJEQJ,0,0,0,0,1,1,1,1,0,1,1,88.7,20
7661-CPURM,0,0,0,0,1,0,1,0,0,0,0,87.7,19
6233-HXJMX,0,0,0,0,1,1,1,0,0,1,0,89.3,45
1981-INRFU,0,0,0,0,1,1,1,1,0,1,1,79.75,2
4971-PUYQO,0,0,0,0,1,1,1,0,0,1,1,94.55,27
3338-CVVEH,0,0,0,0,1,1,1,1,0,1,0,94.55,12
2615-YVMYX,0,0,0,0,1,1,0,1,0,1,0,107.5,71
4393-GEADV,0,0,0,0,1,0,0,0,1,0,0,114.75,70
8486-AYEQH,0,0,0,0,1,1,1,1,0,1,0,76.05,31
1527-SXDPN,0,0,0,0,1,0,1,0,1,0,1,96.25,52
6029-WTIPC,0,0,0,0,1,1,1,1,0,1,1,101.1,37
8634-CILSZ,0,0,0,0,1,0,1,0,0,0,1,104.7,69
5419-JKZNQ,0,0,0,0,1,1,1,0,0,1,0,77.9,30
2495-KZNFB,0,0,0,0,1,1,0,1,0,1,0,90.65,33
1409-PHXTF,0,0,0,0,1,0,1,1,1,0,0,110.45,54
4274-DRSQT,0,0,0,0,1,1,1,0,0,0,0,88.9,66
2885-HIJDH,0,0,0,0,0,0,0,0,1,0,0,86.9,69
8780-IXSTS,0,0,0,0,1,1,1,1,0,1,1,90.1,6
6723-WSNTY,0,0,0,0,1,0,1,0,0,0,0,108.1,66
0345-HKJVM,0,0,0,0,1,1,1,1,0,1,1,89.3,6
1061-PNTHC,0,0,0,0,1,0,0,0,0,1,0,109.6,56
6574-MCOEH,0,0,0,0,0,0,1,1,0,0,0,79.15,33
3049-SOLAY,0,0,0,0,1,1,1,1,0,1,1,95.2,3
9479-HYNYL,0,0,0,0,0,0,1,0,1,0,0,80.7,71
8058-INTPH,0,0,0,0,1,1,1,1,0,1,1,79.65,1
3642-GKTCT,0,0,0,0,1,0,0,0,0,0,0,115.1,61
1334-PDUKM,0,0,0,0,1,1,1,0,0,0,0,86.45,68
2242-MFOTG,0,0,0,0,1,1,0,0,0,0,0,80.1,33
2927-CVULT,0,0,0,0,1,0,0,0,1,0,0,104.05,53
2144-BFDSO,0,0,0,0,1,1,0,0,0,1,0,108.75,50
5647-FXOTP,0,0,0,0,1,1,1,1,0,1,0,105.9,60
5569-OUICF,0,0,0,0,1,0,1,0,0,1,1,101.3,28
8821-XNHVZ,0,0,0,0,1,1,1,0,0,1,1,80.05,1
2082-OJVTK,0,0,0,0,1,1,1,1,0,1,1,89.2,29
9027-TMATR,0,0,0,0,0,0,0,1,1,0,0,78.8,43
5940-NFXKV,0,0,0,0,1,1,1,1,0,1,1,83.65,19
1941-HOSAM,0,0,0,0,1,1,1,1,0,1,0,90.1,1
9110-HSGTV,0,0,0,0,0,0,0,0,1,0,0,82.45,69
1935-IMVBB,0,0,0,0,1,1,1,0,0,1,0,89.7,56
1470-PSXNM,0,0,0,0,1,1,1,1,0,0,0,93.65,49
9866-OCCKE,0,0,0,0,1,0,0,0,1,0,0,109.75,72
7718-UPSKJ,0,0,0,0,1,0,0,0,0,0,0,106.4,69
8731-WBBMB,0,0,0,0,0,0,1,0,0,1,0,81.9,26
1448-CYWKC,0,0,0,0,1,1,1,0,0,0,0,105.2,58
5747-PMBSQ,0,0,0,0,1,0,1,0,0,1,1,92.5,10
3143-JQEGI,0,0,0,0,1,1,1,1,0,1,1,88.35,13
6386-SZZKH,0,0,0,0,1,0,1,0,1,0,1,107.95,49
3327-YBAKM,0,0,0,0,1,0,0,0,0,0,0,96.9,64
3370-GQEAL,0,0,0,0,1,1,1,1,0,1,0,85.45,30
5032-USPKF,0,0,0,0,0,1,0,0,0,0,0,84.1,38
6283-GITPX,0,0,0,0,0,0,0,0,1,0,0,76.9,71
9526-JAWYF,0,0,0,0,1,1,1,1,0,1,1,89.8,26
9788-HNGUT,0,0,0,0,1,0,0,0,1,0,0,116.95,72
5375-XLDOF,0,0,0,0,1,0,0,0,1,0,0,114.35,69
5649-VUKMC,0,0,0,0,1,1,1,0,0,0,1,95.5,12
6559-PDZLR,0,0,0,0,1,0,1,1,0,1,0,98.65,26
4273-MBHYA,0,0,0,0,1,1,1,1,0,1,0,89.35,1
4724-WXVWF,0,0,0,0,1,0,0,1,0,1,0,95.4,48
4919-IKATY,0,0,0,0,1,1,0,1,0,1,1,84.5,5
9050-QLROH,0,0,0,0,1,1,1,0,0,1,1,90.7,18
9227-YBAXE,0,0,0,0,0,0,0,0,1,0,0,82.5,65
0112-QAWRZ,0,0,0,0,1,1,1,0,0,1,0,90.8,16
0877-SDMBN,0,0,0,0,1,1,0,0,0,0,1,103.95,54
2786-GCDPI,0,0,0,0,1,0,1,1,0,1,0,104.95,50
4043-MKDTV,0,0,0,0,1,0,1,1,1,0,0,105.25,71
5320-BRKGK,0,0,0,0,0,0,0,0,1,0,0,75.8,58
6284-KMNUF,0,0,0,0,1,1,0,1,0,0,0,98.0,56
9689-PTNPG,0,0,0,0,1,1,1,1,0,1,1,80.25,2
9465-RWMXL,0,0,0,0,1,1,1,1,0,1,1,78.9,32
2362-IBOOY,0,0,0,0,1,1,1,1,0,1,1,84.75,36
0843-WTBXE,0,0,0,0,1,1,1,0,0,1,1,85.45,53
7450-NWRTR,0,0,0,0,1,1,1,1,0,1,1,99.45,12
5118-MUEYH,0,0,0,0,1,0,1,0,0,1,0,105.1,48
9095-HFAFX,0,0,0,0,1,1,1,0,0,1,1,81.0,5
2379-ENZGV,0,0,0,0,1,1,1,1,0,1,1,84.85,6
0292-WEGCH,0,0,0,0,0,0,1,1,0,1,0,86.2,54
8910-ICHIU,0,0,0,0,1,1,0,0,0,0,0,95.65,46
4097-YODCF,0,0,0,0,1,1,0,1,0,0,0,103.8,34
9715-WZCLW,0,0,0,0,1,1,0,1,1,0,0,97.2,71
6005-OBZPH,0,0,0,0,1,1,1,1,0,1,1,89.15,26
4049-ZPALD,0,0,0,0,1,1,0,0,1,0,0,99.0,64
3733-UOCWF,0,0,0,0,1,0,1,0,0,0,0,85.55,61
6833-JMZYP,0,0,0,0,1,1,1,0,0,1,0,94.0,15
2722-VOJQL,0,0,0,0,1,0,1,0,0,0,1,105.65,64
8961-QDZZJ,0,0,0,0,1,1,1,1,0,0,0,95.0,57
8490-BXHEO,0,0,0,0,1,1,1,0,0,1,0,80.55,18
7173-TETGO,0,0,0,0,1,1,0,0,1,0,0,78.5,72
7929-SKFGK,0,0,0,0,1,0,0,0,1,0,0,114.3,70
5228-EXCET,0,0,0,0,1,1,1,1,0,1,1,80.85,13
6435-VWCCY,0,0,0,0,1,1,0,0,1,0,0,92.7,65
4998-IKFSE,0,0,0,0,1,1,1,1,0,1,0,100.45,30
8630-QSGXK,0,0,0,0,0,0,1,0,1,0,0,75.2,51
2455-USLMV,0,0,0,0,1,1,0,0,0,1,0,84.75,31
7394-FKDNK,0,0,0,0,1,1,1,1,0,1,1,89.45,9
9488-FVZCC,0,0,0,0,0,0,0,0,1,0,0,79.5,72
1597-FZREH,0,0,0,0,0,0,1,1,0,1,1,76.4,2
7879-CGSFV,0,0,0,0,1,1,0,0,0,0,0,100.9,55
9921-EZKBY,0,0,0,0,1,1,0,0,0,1,0,95.3,33
7432-FFVAR,0,0,0,0,1,0,1,0,0,0,0,90.95,46
0727-IWKVK,0,0,0,0,1,1,1,1,0,1,1,79.9,9
5959-BELXA,0,0,0,0,1,1,1,0,0,1,1,96.15,32
1833-TCXKK,0,0,0,0,1,1,1,0,0,1,0,107.75,45
1832-PEUTS,0,0,0,0,1,1,1,0,1,0,0,89.1,62
0580-PIQHM,0,0,0,0,1,1,0,0,0,0,0,101.6,41
5696-CEIQJ,0,0,0,0,1,0,1,0,1,0,0,103.15,67
7503-ZGUZJ,0,0,0,0,1,1,1,0,0,1,1,84.65,1
1696-HXOWK,0,0,0,0,1,1,0,0,0,0,0,95.65,71
3026-ATZYV,0,0,0,0,0,1,0,0,0,0,0,75.1,37
2657-VPXTA,0,0,0,0,1,1,1,1,0,1,0,88.85,10
9770-KXGQU,0,0,0,0,1,1,0,0,0,0,0,98.6,53
6437-UKHMV,0,0,0,0,1,1,1,1,0,1,1,79.7,7
6538-POCHL,0,0,0,0,1,1,1,0,0,1,0,79.0,33
6726-NNFWD,0,0,0,0,1,1,1,0,1,0,0,89.45,71
4277-UDIEF,0,0,0,0,0,0,0,0,0,1,0,81.0,24
4912-PIGUY,0,0,0,0,1,1,1,1,0,1,0,84.6,1
6060-DRTNL,0,0,0,0,1,1,1,0,0,1,1,84.85,5
2725-TTRIQ,0,0,0,0,0,0,0,0,1,0,0,84.2,72
3374-TTZTK,0,0,0,0,1,0,0,1,1,0,0,106.3,52
5536-SLHPM,0,0,0,0,1,1,1,1,0,1,1,77.75,55
4419-UJMUS,0,0,0,0,1,0,1,1,1,0,0,99.35,69
7609-YBPXG,0,0,0,0,0,0,0,0,1,0,0,87.1,54
7856-GANIL,0,0,0,0,1,0,1,0,0,0,0,98.7,45
0196-VULGZ,0,0,0,0,1,1,1,1,0,1,1,84.35,6
8837-VVWLQ,0,0,0,0,1,1,0,1,0,1,1,84.95,8
4631-OACRM,0,0,0,0,1,1,1,1,0,1,1,79.4,15
6345-ULYRW,0,0,0,0,1,1,1,0,0,0,1,88.4,44
6693-FRIRW,0,0,0,0,1,1,1,0,0,1,0,101.3,18
6586-MYGKD,0,0,0,0,0,0,0,0,1,0,0,76.95,70
0248-PGHBZ,0,0,0,0,1,0,0,0,1,0,0,92.45,67
7472-EQOAV,0,0,0,0,1,1,0,0,0,0,0,86.7,71
9574-RKJIF,0,0,0,0,1,1,0,1,0,1,1,94.4,30
8034-RYTVV,0,0,0,0,1,1,0,0,0,0,0,84.25,55
5985-BEHZK,0,0,0,0,1,1,1,0,0,0,0,105.0,72
9644-KVCNC,0,0,0,0,1,1,1,0,0,0,0,92.15,66
9279-CJEOJ,0,0,0,0,1,1,1,0,0,1,0,95.4,21
7964-VEXDG,0,0,0,0,1,1,0,1,0,1,0,80.35,21
2404-JIBFC,0,0,0,0,0,0,0,0,1,0,0,85.1,55
8029-XYPWT,0,0,0,0,1,0,0,0,1,0,0,115.05,71
4614-NUVZD,0,0,0,0,1,1,1,1,0,1,1,81.1,1
6804-GDMOI,0,0,0,0,1,0,1,1,1,0,1,106.6,61
2990-OGYTD,0,0,0,0,0,0,1,0,1,0,0,86.15,67
6646-JPPHA,0,0,0,0,1,1,0,1,0,1,0,78.85,14
9572-MTILT,0,0,0,0,1,0,0,1,0,1,1,106.75,59
7658-UYUQS,0,0,0,0,1,1,1,0,0,1,0,86.55,21
9611-CTWIH,0,0,0,0,1,1,1,1,0,1,1,89.45,3
0329-GTIAJ,0,0,0,0,1,0,1,1,0,1,1,97.9,3
5364-EVNIB,0,0,0,0,1,1,1,1,0,1,1,79.8,13
6918-UMQCG,0,0,0,0,1,1,1,1,0,1,0,80.2,5
0675-NCDYU,0,0,0,0,1,0,0,0,1,0,0,116.4,72
1346-PJWTK,0,0,0,0,1,0,1,0,0,1,0,94.15,61
8023-QHAIO,0,0,0,0,1,0,1,0,0,1,0,76.85,56
2302-OUZXB,0,0,0,0,0,1,1,0,1,0,0,82.15,72
8133-ANHHJ,0,0,0,0,1,0,0,0,0,0,0,103.0,49
2270-CHBFN,0,0,0,0,1,0,0,0,0,1,0,95.1,44
0013-EXCHZ,0,0,0,0,1,0,1,0,0,1,1,83.9,3
5982-FPVQN,0,0,0,0,1,1,1,1,0,1,0,95.15,37
9107-UKCKY,0,0,0,0,0,1,1,1,0,0,0,79.8,61
1492-KGETH,0,0,0,0,0,0,0,0,0,0,0,78.35,70
2225-ZRGSG,0,0,0,0,1,0,0,0,1,0,1,93.9,70
5271-YNWVR,0,0,0,0,1,0,0,1,1,0,1,113.15,68
2657-ALMWY,0,0,0,0,1,1,1,1,0,1,1,84.95,26
6330-JKLPC,0,0,0,0,1,1,1,0,0,1,1,80.5,11
1707-HABPF,0,0,0,0,1,1,1,0,0,0,0,91.3,46
7228-OMTPN,0,0,0,0,1,1,1,1,0,1,1,88.45,4
4508-OEBEY,0,0,0,0,0,0,0,0,0,0,0,75.5,31
0027-KWYKW,0,0,0,0,1,1,1,1,0,1,0,83.75,23
6284-AHOOQ,0,0,0,0,1,0,1,0,0,1,1,90.5,22
2344-JMOGN,0,0,0,0,1,0,1,0,0,1,1,94.85,9
9152-AMKAK,0,0,0,0,0,0,0,0,1,0,0,80.25,6
4818-DRBQT,0,0,0,0,1,1,1,0,0,1,1,80.15,29
1320-HTRDR,0,0,0,0,1,1,1,1,0,1,1,75.5,3
6847-KJLTS,0,0,0,0,1,0,1,0,0,1,0,100.4,58
3301-VKTGC,0,0,0,0,1,1,0,0,0,0,0,85.5,68
4619-EVPHY,0,0,0,0,1,1,1,0,0,0,0,91.0,20
5286-YHCVC,0,0,0,0,1,1,1,0,1,0,0,104.8,72
4391-RESHN,0,0,0,0,1,0,1,0,0,1,1,104.05,23
4462-CYWMH,0,0,0,0,1,1,1,0,0,1,0,89.8,62
6821-BUXUX,0,0,0,0,1,1,0,1,0,1,1,96.65,13
9801-GDWGV,0,0,0,0,1,1,1,1,0,1,1,103.45,39
4423-JWZJN,0,0,0,0,1,1,1,0,0,0,0,90.25,64
5393-RXQSZ,0,0,0,0,1,1,1,1,0,1,1,79.6,1
0231-LXVAP,0,0,0,0,1,0,1,1,0,1,1,75.9,1
9444-JTXHZ,0,0,0,0,1,1,1,1,0,1,1,76.2,1
4471-KXAUH,0,0,0,0,1,0,1,1,0,1,1,84.3,42
7638-QVMVY,0,0,0,0,1,1,1,1,0,1,1,79.0,7
1576-PFZIW,0,0,0,0,1,1,0,0,1,0,0,105.35,70
3096-GKWEB,0,0,0,0,1,1,1,1,0,1,0,94.75,18
2371-JQHZZ,0,0,0,0,1,1,1,1,0,1,0,93.0,24
1121-QSIVB,0,0,0,0,0,1,1,0,0,0,0,77.55,44
2824-MYYBN,0,0,0,0,1,1,1,1,0,1,0,95.25,37
0875-CABNR,0,0,0,0,1,1,1,0,0,1,1,84.6,10
0147-ESWWR,0,0,0,0,1,0,1,1,0,1,0,101.25,39
1217-VASWC,0,0,0,0,1,1,1,0,0,0,0,100.55,43
2896-TBNBE,0,0,0,0,1,1,1,1,0,0,0,80.8,40
5229-PRWKT,0,0,0,0,1,1,1,1,0,1,1,86.55,8
0193-ESZXP,0,0,0,0,1,0,0,0,0,0,1,105.5,58
4369-HTUIF,0,0,0,0,1,1,0,0,0,1,1,85.15,6
9386-LDCZR,0,0,0,0,1,0,0,0,0,0,0,90.65,43
1813-JYWTO,0,0,0,0,1,1,0,0,1,0,0,80.45,72
1984-FCOWB,0,0,0,0,1,0,1,1,0,0,1,109.5,70
0654-HMSHN,0,0,0,0,1,1,1,1,0,1,1,104.4,21
6719-OXYBR,0,0,0,0,1,1,1,1,0,1,0,85.3,15
3312-ZWLGF,0,0,0,0,1,0,1,1,0,1,0,79.3,29
6476-YHMGA,0,0,0,0,0,0,1,0,0,1,0,76.5,15
5287-QWLKY,0,0,0,0,1,1,0,0,0,1,1,105.1,71
0168-XZKBB,0,0,0,0,1,1,1,1,0,1,0,86.85,19
5196-SGOAK,0,0,0,0,1,1,1,1,0,1,1,75.7,1
7072-MBHEV,0,0,0,0,1,1,1,0,0,1,0,78.1,11
6297-NOOPG,0,0,0,0,1,0,1,1,1,0,0,110.5,70
1891-UAWWU,0,0,0,0,1,1,1,1,0,1,1,90.8,20
8050-DVOJX,0,0,0,0,0,0,0,0,1,0,0,81.35,49
6108-OQZDQ,0,0,0,0,1,1,1,1,0,1,1,97.95,4
0363-QJVFX,0,0,0,0,1,0,0,0,0,1,1,108.15,32
9840-DVNDC,0,0,0,0,1,1,1,0,0,1,1,80.5,6
2325-WINES,0,0,0,0,1,1,1,0,0,0,0,104.05,32
3096-JRDSO,0,0,0,0,1,0,0,0,0,1,1,104.3,27
7824-PANSQ,0,0,0,0,1,0,1,0,0,1,0,80.65,58
8707-HOEDG,0,0,0,0,1,0,1,1,1,0,0,110.2,70
3374-LXDEV,0,0,0,0,1,0,1,1,0,1,1,89.4,13
1580-BMCMR,0,0,0,0,1,1,0,1,0,1,0,87.3,19
6408-WHTEF,0,0,0,0,0,0,0,0,1,0,0,89.4,72
7989-VCQOH,0,0,0,0,0,0,0,1,0,1,0,83.25,18
4199-QHJNM,0,0,0,0,1,0,1,0,1,0,0,102.9,67
5883-GTGVD,0,0,0,0,1,1,1,1,0,1,1,99.95,19
5135-GRQJV,0,0,0,0,1,0,0,0,1,0,0,114.5,72
4817-QRJSX,0,0,0,0,1,1,1,0,0,1,1,81.0,10
4686-UXDML,0,0,0,0,1,1,1,0,0,1,0,99.85,21
3349-ANQNH,0,0,0,0,1,1,1,1,0,0,0,99.5,59
5937-EORGB,0,0,0,0,1,1,0,1,0,1,0,96.5,15
4583-PARNH,0,0,0,0,1,0,1,1,0,1,0,91.55,16
1421-HCERK,0,0,0,0,1,0,0,0,0,1,0,105.7,30
0716-BQNDX,0,0,0,0,1,0,0,1,1,0,0,93.75,57
1265-XTECC,0,0,0,0,1,1,0,0,0,0,1,96.55,68
8679-LZBMD,0,0,0,0,1,1,1,0,0,0,0,90.65,44
3407-JMJQQ,0,0,0,0,1,1,0,0,1,0,0,109.0,71
8645-KOMJQ,0,0,0,0,0,0,1,0,1,0,0,81.95,69
4057-FKCZK,0,0,0,0,1,1,1,0,1,0,0,82.5,58
4291-TPNFG,0,0,0,0,0,0,0,0,1,0,0,82.3,72
2237-ZFSMY,0,0,0,0,1,0,0,1,0,0,1,95.55,39
1818-ESQMW,0,0,0,0,1,0,1,1,0,1,0,89.2,27
1415-YFWLT,0,0,0,0,1,1,1,1,0,1,1,89.3,1
8661-BOYNW,0,0,0,0,0,0,0,0,1,0,0,84.4,72
6711-VTNRE,0,0,0,0,1,0,1,1,0,1,1,87.55,36
7233-DRTRF,0,0,0,0,1,1,1,1,0,1,0,102.4,63
3500-RMZLT,0,0,0,0,1,0,0,0,0,1,1,96.3,15
1162-ECVII,0,0,0,0,1,0,1,0,1,0,0,109.75,72
7048-GXDAY,0,0,0,0,1,1,0,1,0,1,0,106.4,39
1169-WCVAK,0,0,0,0,1,0,0,0,0,1,0,88.8,19
4548-SDBKE,0,0,0,0,1,1,1,1,0,1,1,85.2,5
7129-CAKJW,0,0,0,0,1,1,1,0,0,1,0,80.05,17
8695-ARGXZ,0,0,0,0,1,1,1,1,0,1,0,75.55,34
4143-OOBWZ,0,0,0,0,1,1,1,1,0,1,1,81.3,5
2419-FSORS,0,0,0,0,1,0,1,1,1,0,0,108.4,72
8132-YPVBX,0,0,0,0,1,1,1,0,0,1,0,85.95,6
9102-IAYHT,0,0,0,0,1,1,1,1,0,1,1,85.45,17
6754-LZUKA,0,0,0,0,0,1,1,0,1,0,0,80.9,61
8099-MZPUJ,0,0,0,0,1,0,0,0,1,0,0,111.8,48
2642-DTVCO,0,0,0,0,1,1,1,1,0,1,1,85.05,9
3197-NNYNB,0,0,0,0,1,1,1,0,1,0,0,105.1,65
3396-DKDEL,0,0,0,0,1,0,0,0,1,0,0,115.15,70
5321-NTRKC,0,0,0,0,0,1,1,0,1,0,0,79.85,66
9507-EXLTT,0,0,0,0,1,1,1,0,0,1,1,79.35,1
3161-GETRM,0,0,0,0,1,1,1,0,0,1,0,90.05,34
9846-GKXAS,0,0,0,0,1,1,1,0,0,1,1,90.8,9
5055-MGMGF,0,0,0,0,1,1,0,1,0,1,0,105.05,65
2077-MPJQO,0,0,0,0,1,1,1,1,0,1,0,75.4,7
2971-SGAFL,0,0,0,0,0,1,0,1,0,1,0,78.75,13
1480-IVEVR,0,0,0,0,1,1,1,0,0,0,0,81.6,35
4581-SSPWD,0,0,0,0,1,1,1,1,0,1,1,75.8,3
